kommunenummer;gaardsnummer;bruksnummer;festenummer;bruksnavn;gjeldende_jordbruksareal;gjeldende_produktiv_skog;gjeldende_annet_areal;gjeldende_fulldyrket;gjeldende_overflatedyrket;gjeldende_innmarksbeite;lbe_id
"4648";52;3;0;"BOTNEN NORDRE";43.1;120.4;122.7;3.1;10.5;29.5;"158342"
"4648";52;4;0;"BOTNEN NORDRE";33.1;122.4;149.6;4.0;0.0;29.1;"40595"
"4651";164;3;0;"KLEIVI";17.6;17.7;0.0;3.2;5.6;8.8;"80246"
"3401";67;92;0;"AASERUDSETER";17.2;38.1;4.1;8.5;0.0;8.7;"164542"
"4648";53;1;0;"BOTNEN ØVRE";71.8;1231.3;642.2;17.7;6.5;47.6;"40598"
"3401";67;77;0;"AASERUDHOLTET";29.2;82.4;6.0;0.7;5.2;23.3;"164541"
"3401";67;91;0;"SKOGER";0.0;1.7;0.0;0.0;0.0;0.0;"164523"
"3401";67;60;0;"PYNTEN";14.4;196.7;249.4;13.2;0.0;1.2;"164538"
"3401";67;62;0;"TÅLLOA";6.5;246.0;38.0;6.5;0.0;0.0;"164539"
"4648";52;6;0;"SLETTENE I";40.8;75.5;35.8;0.0;12.8;28.0;"40596"
"4647";505;16;0;"MYRLID";7.0;0.0;4.1;7.0;0.0;0.0;"112459"
"4647";505;21;0;"ÅRSTAD";18.4;1.5;2.6;2.1;0.0;16.3;"154131"
"4647";505;30;0;"HORSTAD";0.0;0.0;11.4;0.0;0.0;0.0;"154132"
"4648";53;2;0;"BOTNEN ØVRE";60.7;1434.3;1261.5;24.6;2.0;34.1;"40599"
"4647";505;24;0;"TRÆLEBØ  II";8.5;4.6;0.0;8.5;0.0;0.0;"154132"
"4647";506;2;0;"SOLHEIM";72.3;119.2;149.0;32.6;0.0;39.7;"41043"
"4647";506;3;0;"SOLHEIM";96.4;212.3;142.1;71.9;0.0;24.5;"154134"
"4647";506;4;0;"SOLHEIM";36.1;32.1;28.1;36.1;0.0;0.0;"154135"
"4648";52;7;0;"SLETTENE";46.8;60.4;62.9;0.0;11.5;35.3;"40597"
"4647";506;5;0;"SOLHEIM";90.9;121.5;100.7;53.3;0.0;37.6;"154136"
"4647";506;7;0;"SOLHAUG";20.3;32.7;15.2;14.5;0.0;5.8;"39318"
"3424";43;319;0;"Svartåsen";0.0;24.3;59.4;0.0;0.0;0.0;"117472"
"3424";43;321;0;"Gåstjønnmoen";0.0;221.9;143.0;0.0;0.0;0.0;"117472"
"3401";67;109;0;"KJERNSLI";0.0;11.2;1.4;0.0;0.0;0.0;"164474"
"3401";67;98;0;"ÅSERUDNESET";6.2;84.2;4.0;6.2;0.0;0.0;"164544"
"4647";506;8;0;"SOLHEIM";9.8;53.0;16.5;7.6;0.0;2.2;"154135"
"4651";165;5;0;"HOPLAND";63.2;0.0;0.0;45.4;3.3;14.5;"80258"
"4651";165;7;0;"HOPLAND";2.3;0.0;0.0;2.3;0.0;0.0;"42461"
"3401";67;157;0;"PARSELL AV FJELLTEIGEN";0.0;229.9;2.2;0.0;0.0;0.0;"164542"
"4651";164;6;0;"FAGERLID";0.0;26.3;5.0;0.0;0.0;0.0;"80247"
"3911";32;8;0;"HVALØ 2";11.7;24.1;7.9;11.7;0.0;0.0;"85969"
"4651";165;17;0;"HATLEBERG";1.6;0.0;0.2;1.6;0.0;0.0;"80260"
"3911";32;25;0;"HVALØ FRIOMRÅDE";0.0;18.2;56.8;0.0;0.0;0.0;"85969"
"3911";34;3;0;"KJØLØ MELLEM";46.8;16.7;49.4;46.8;0.0;0.0;"119593"
"4651";165;19;0;"SKOGLUND";4.2;0.2;0.7;1.9;2.3;0.0;"42463"
"3911";34;4;0;"KJØLØ MELLEM";8.0;0.5;4.2;8.0;0.0;0.0;"24543"
"3911";35;1;0;"KJØLØ VESTRE";61.2;33.7;20.5;61.2;0.0;0.0;"120705"
"4651";165;32;0;"FJÆRHEIM";0.4;10.7;0.4;0.4;0.0;0.0;"42455"
"3911";35;2;0;"KJØLØ VESTRE";15.0;0.0;6.0;15.0;0.0;0.0;"120705"
"3401";67;105;0;"SKARNES";0.0;459.3;8.4;0.0;0.0;0.0;"239079"
"4651";165;12;0;"DJUVSTEIN";2.0;0.0;8.0;2.0;0.0;0.0;"80259"
"4651";165;28;0;"NESHEIM";23.5;0.0;0.0;23.2;0.3;0.0;"42476"
"4651";165;21;0;"SJØHAGEN";1.1;4.8;1.3;0.9;0.2;0.0;"80262"
"3911";34;1;0;"KJØLØ MELLEM";82.0;228.0;94.5;82.0;0.0;0.0;"119591"
"4651";165;56;0;"GAMLETUNET";0.8;9.2;1.0;0.8;0.0;0.0;"80780"
"3103";1;2995;0;"AAS NORDRE";159.0;287.8;39.3;110.7;0.0;48.3;"101936"
"3105";1140;4;0;"KOMPERUD";67.3;201.0;108.5;67.3;0.0;0.0;"192357"
"3911";32;26;0;"HVALØ FRIOMRÅDE 2";0.0;9.0;30.3;0.0;0.0;0.0;"85969"
"4651";165;38;0;"STASBAKKEN";0.6;0.0;0.0;0.6;0.0;0.0;"42467"
"4651";166;7;0;"SKARSHJELLEN";0.0;231.9;294.3;0.0;0.0;0.0;"42465"
"3105";1140;3;0;"LILLE-ØSTBY";82.6;0.0;3.1;82.6;0.0;0.0;"192593"
"3101";142;13;0;"NYBØLLE NORDRE";34.0;9312.2;1785.5;34.0;0.0;0.0;"143637"
"3411";516;1;0;"MESSENLIEN SØNDRE";69.6;209.5;4.3;23.5;0.0;46.1;"163640"
"4651";50;5;0;"BERG ØVRE";34.9;0.0;0.0;14.5;12.1;8.3;"146765"
"4651";53;3;0;"FREDNES";8.8;11.0;1.1;8.8;0.0;0.0;"206883"
"3105";1140;5;0;"ØBERG";5.7;0.0;0.0;5.7;0.0;0.0;"198167"
"4651";167;1;0;"RAND";84.5;301.2;170.7;45.5;0.0;39.0;"198069"
"3412";63;1;0;"STENBERG VESTRE";14.6;13.2;10.3;14.6;0.0;0.0;"102613"
"4651";50;4;0;"BERG ØVRE";0.3;0.0;0.0;0.0;0.3;0.0;"146764"
"4651";52;1;0;"DJUPVOLD";57.9;1312.1;2078.5;44.3;0.0;13.6;"146766"
"3101";142;15;0;"NORDRE TROLLNES";0.0;732.9;66.6;0.0;0.0;0.0;"227473"
"3101";142;9;0;"HESTNESSET";0.0;0.2;0.0;0.0;0.0;0.0;"156314"
"3101";142;10;0;"ERTEHAUGEN";0.0;0.2;0.1;0.0;0.0;0.0;"156314"
"3411";518;2;0;"BJØRKHAUGEN NORDRE";50.9;276.6;20.2;50.9;0.0;0.0;"204708"
"4651";53;6;0;"BRITTHAUG";0.2;1.4;0.0;0.2;0.0;0.0;"206883"
"3101";142;11;0;"TRETTER-ØFSE";0.0;1.0;0.0;0.0;0.0;0.0;"156314"
"3101";141;653;0;"GRØNNERØDLØKKA 2";8.0;0.0;0.7;8.0;0.0;0.0;"234320"
"3411";518;1;0;"BJØRKHAUGEN SØNDRE";26.9;150.7;5.0;18.7;0.0;8.2;"163641"
"4651";53;8;0;"BAKKEVOLL";17.9;11.5;2.0;16.5;1.4;0.0;"42221"
"4651";55;3;0;"HATLEDAL";91.2;308.2;18.1;18.5;46.5;26.2;"146770"
"3101";142;25;0;"NYBØLE 1";162.0;50.3;34.2;131.5;0.0;30.5;"122"
"3101";144;1;0;"Bjørnstad Lille vestre";198.5;6.2;19.7;198.5;0.0;0.0;"200158"
"4651";54;4;0;"KROKEN";42.0;283.2;23.9;26.2;15.8;0.0;"42222"
"4651";57;1;0;"SUNDBY";0.0;2.9;0.6;0.0;0.0;0.0;"40693"
"3411";518;3;0;"NERHAGEN";0.1;0.0;0.0;0.1;0.0;0.0;"204708"
"4651";54;1;0;"DALE";82.4;1377.0;146.6;13.8;40.0;28.6;"146767"
"3101";143;1;0;"BJØRNSTAD STORE";11.7;10560.9;2578.6;11.6;0.0;0.1;"227473"
"3101";144;2;0;"Bjørnstad Lille østre";70.5;51.4;18.9;70.5;0.0;0.0;"143639"
"4651";55;1;0;"HATLEDAL";40.1;232.9;23.3;14.0;0.8;25.3;"146768"
"3411";729;6;0;"FINSTAD ØVRE";37.1;63.5;5.7;37.1;0.0;0.0;"164034"
"3411";729;11;0;"HESTSVEEN";21.5;2.5;2.4;20.8;0.0;0.7;"95926"
"4651";55;2;0;"HATLEDAL";23.5;267.7;14.4;19.7;0.0;3.8;"146769"
"4651";56;1;0;"MAURSET";142.6;1244.0;144.3;123.8;3.2;15.6;"136787"
"3411";729;7;0;"SØRLI";35.2;0.6;9.6;27.2;0.0;8.0;"72708"
"3411";729;14;0;"SANDBAKKEN";0.0;1.8;0.0;0.0;0.0;0.0;"163435"
"4651";57;9;0;"TONNING";7.0;197.6;0.0;7.0;0.0;0.0;"40695"
"4651";57;10;0;"TONNING";0.0;170.6;8.1;0.0;0.0;0.0;"40696"
"4651";57;12;0;"HØGELID";0.0;145.8;3.0;0.0;0.0;0.0;"40694"
"4651";57;7;0;"TONNING";5.3;0.0;2.3;5.3;0.0;0.0;"76991"
"3411";731;1;0;"ØKSENSET";46.6;25.7;6.5;46.4;0.0;0.2;"163440"
"4651";57;18;0;"TONNING";0.0;0.0;0.0;0.0;0.0;0.0;"40710"
"3411";730;2;0;"ARNEBERG";8.0;20.6;3.5;8.0;0.0;0.0;"163438"
"3411";731;3;0;"KJELSRUD";24.5;14.0;4.0;12.5;0.0;12.0;"163439"
"3411";731;2;0;"BJØRNSTAD";26.8;68.8;4.6;24.1;0.0;2.7;"6292"
"3411";730;1;0;"LUNDBY";216.2;123.0;19.8;154.1;0.0;62.1;"163437"
"4651";57;13;0;"SANDBAKKEN";0.0;62.6;0.2;0.0;0.0;0.0;"40697"
"4651";57;11;0;"TONNING";0.0;162.6;0.0;0.0;0.0;0.0;"40697"
"4651";57;23;0;"MIDTBØ";1.3;0.0;1.3;1.3;0.0;0.0;"42223"
"4651";57;20;0;"TUNHEIM";0.0;30.8;0.6;0.0;0.0;0.0;"40698"
"4651";57;44;0;"NERLAND";0.0;0.0;4.6;0.0;0.0;0.0;"42225"
"3105";1;4000;0;"LANDEGÅRD";0.0;412.2;197.2;0.0;0.0;0.0;"204411"
"4651";57;25;0;"SANDBAKKEN";0.0;0.0;2.6;0.0;0.0;0.0;"42224"
"3101";144;12;0;"LILLE BJØRNSTAD ØSTRE";36.4;57.8;15.5;36.4;0.0;0.0;"124"
"4647";506;16;0;"MYRVOLL";24.8;19.1;1.4;15.0;1.0;8.8;"154136"
"3105";1001;2;0;"BRAATEN";23.9;4.9;7.5;23.9;0.0;0.0;"116076"
"3105";1001;3;0;"HORNÆS ØSTRE";125.8;8.6;15.6;124.8;0.0;1.0;"116076"
"4651";57;74;0;"NEDSÆTERTEIGEN";0.0;4.7;0.1;0.0;0.0;0.0;"40699"
"3447";59;101;0;"Gretteenga";10.1;27.8;1.5;0.0;0.0;10.1;"84261"
"3411";731;6;0;"STENSLI";158.1;65.1;8.6;86.5;0.0;71.6;"155329"
"5503";51;187;0;"NYLAND";0.1;0.1;6.0;0.0;0.1;0.0;"79677"
"3447";73;13;0;;0.0;48.7;0.0;0.0;0.0;0.0;"13170"
"5503";51;481;0;;0.0;0.0;0.8;0.0;0.0;0.0;"240621"
"3411";731;9;0;"VESTENG";18.1;0.9;4.8;18.1;0.0;0.0;"133458"
"3411";731;8;0;"ØSTENG";16.4;20.3;4.3;9.2;0.0;7.2;"134059"
"3105";1;4004;0;"FISKEDAMMENE";0.0;16.6;5.5;0.0;0.0;0.0;"204411"
"3105";1001;1;0;"HORNÆS ØSTRE";141.6;70.8;40.9;141.6;0.0;0.0;"200126"
"4647";506;25;0;"SOLHEIM";0.0;0.1;0.0;0.0;0.0;0.0;"136772"
"3447";25;332;0;;0.0;34.1;0.0;0.0;0.0;0.0;"234860"
"3911";35;7;0;"KJØLØ VESTRE";17.6;25.1;17.1;17.6;0.0;0.0;"119593"
"5503";51;662;0;;1.2;0.0;0.1;1.2;0.0;0.0;"240624"
"5503";51;697;0;;0.9;0.0;0.1;0.9;0.0;0.0;"240622"
"1577";203;11;0;"INDREGARD";0.0;77.3;8.9;0.0;0.0;0.0;"78157"
"3909";22;2;0;"TORSAAS";28.3;47.1;11.8;24.4;0.0;3.9;"107554"
"3911";35;4;0;"KJØLE VESTRE";0.2;13.2;19.9;0.2;0.0;0.0;"98674"
"4648";106;8;0;"BAKKEBØ";41.3;223.9;240.9;18.8;0.0;22.5;"141434"
"4647";507;1;0;"FURREHAUGEN";82.7;76.5;28.7;50.1;0.0;32.6;"120163"
"4648";105;11;0;"DAVIK PRESTEGARD";13.4;0.0;3.6;13.4;0.0;0.0;"239063"
"4647";508;1;0;"AAMOT";51.9;270.9;16.4;27.1;0.0;24.8;"95769"
"4648";106;3;0;"DAVIK INDRE";73.6;360.2;108.1;36.7;0.1;36.8;"40753"
"3909";22;3;0;"ENGEN";0.0;8.6;1.6;0.0;0.0;0.0;"24742"
"3909";22;4;0;"TORSAAS SKOG";0.0;349.9;0.2;0.0;0.0;0.0;"107555"
"5503";51;665;0;;1.2;0.0;0.0;1.2;0.0;0.0;"240623"
"4649";130;1;0;"FUREFJERDING INDRE";54.7;0.0;0.0;0.0;35.8;18.9;"119669"
"4647";507;2;0;"FUREHAUGEN";19.1;120.2;35.3;19.1;0.0;0.0;"95768"
"4648";105;7;0;"HEGGELUND";24.6;7.3;6.1;16.1;0.0;8.5;"41285"
"4648";106;5;0;"DAVIK INDRE";2.6;19.8;16.3;2.6;0.0;0.0;"40754"
"4649";132;4;0;"SANDVIK";0.0;0.0;0.0;0.0;0.0;0.0;"119674"
"3411";731;13;0;"OPSET";27.8;20.7;2.9;20.4;0.0;7.4;"163439"
"4649";133;7;0;"FURULY";0.0;0.0;0.0;0.0;0.0;0.0;"98994"
"4649";132;6;0;"HOLMØYVIK";7.2;6.0;3.3;3.3;3.9;0.0;"41913"
"4648";106;6;0;"DAVIK INDRE";37.0;275.0;99.9;35.6;1.4;0.0;"140360"
"4649";131;5;0;"NAVELSAKER";22.8;0.0;0.0;19.4;3.4;0.0;"119671"
"3411";731;14;0;"ØKSENSET NEDRE";20.8;13.6;6.3;20.8;0.0;0.0;"107631"
"4649";133;5;0;"STORVIK";17.7;50.8;31.4;9.7;3.9;4.1;"119678"
"3411";731;10;0;"BRESVOLL";4.2;0.5;1.8;4.2;0.0;0.0;"98207"
"4648";106;9;0;"BAKKELID";22.8;74.2;20.3;6.7;11.2;4.9;"141435"
"3413";103;2;0;"LILLEHOLM";0.6;0.0;3.6;0.6;0.0;0.0;"6910"
"3411";731;15;0;"SAMEJEN";0.0;137.5;0.0;0.0;0.0;0.0;"207966"
"3411";731;20;0;"TAJET";17.6;0.8;4.3;15.2;0.0;2.4;"154463"
"4649";132;5;0;"AASLID";10.1;25.7;2.5;4.5;5.6;0.0;"119675"
"4649";133;13;0;"HOLMØYVIK";4.1;1.0;0.0;4.1;0.0;0.0;"41913"
"4649";133;4;0;"NYHEIM";1.3;0.0;4.4;0.0;1.3;0.0;"112365"
"3413";103;1;0;"GRØTHOLM";102.8;35.3;24.3;93.8;0.0;9.0;"135619"
"3413";104;1;0;"NØKLEHOLM";128.0;1.2;38.7;128.0;0.0;0.0;"6911"
"3413";105;1;0;"FRISHOLM";338.8;439.0;28.7;335.3;0.0;3.5;"163097"
"5503";100;1;0;"VASKINN";12.2;234.9;274.3;10.4;1.1;0.7;"63258"
"3909";24;1;0;"HALLINGSRUD";0.0;4584.0;1056.3;0.0;0.0;0.0;"143103"
"3909";23;1;0;"BORGEN";5.9;1413.9;223.4;5.9;0.0;0.0;"24663"
"4648";106;12;0;"HØILAND";7.6;23.5;30.4;5.1;2.3;0.2;"141437"
"4648";107;10;0;"INDREBØ";0.0;35.0;0.6;0.0;0.0;0.0;"141447"
"4649";133;27;0;;0.0;0.1;1.0;0.0;0.0;0.0;"112437"
"4649";134;2;0;"ROGNES";27.9;0.0;0.0;15.0;6.1;6.8;"119679"
"4648";106;18;0;"JØRNKVIA";7.4;0.0;0.2;7.4;0.0;0.0;"239063"
"4648";107;13;0;"DOMSTEN";18.0;66.2;27.1;2.1;2.2;13.7;"140361"
"4648";107;4;0;"DOMSTEN";8.6;122.2;19.1;1.8;4.0;2.8;"141441"
"4649";133;8;0;"FURULY";0.0;0.0;0.0;0.0;0.0;0.0;"98994"
"4648";106;11;0;"ØVRELAND";13.8;51.0;79.9;2.8;8.9;2.1;"141436"
"4648";107;11;0;"HAUGEN";8.0;172.1;44.7;0.6;4.5;2.9;"141450"
"3909";25;1;0;"MELÅS";38.6;579.5;10.1;38.6;0.0;0.0;"24518"
"4648";107;3;0;"ELVEBAKKE";110.7;377.1;105.1;21.3;1.9;87.5;"141440"
"5503";100;7;0;"GRANDAL";15.6;114.5;152.7;12.7;0.3;2.6;"63260"
"4648";107;2;0;"DOMSTEN";42.0;376.3;193.7;29.9;2.7;9.4;"141439"
"3909";26;1;0;"AAKERHOLT";0.0;410.4;7.2;0.0;0.0;0.0;"24663"
"4648";107;7;0;"NYBORG";19.7;20.5;2.4;12.7;0.9;6.1;"141446"
"5503";100;4;0;"VASKINN ØSTRE";34.4;259.1;119.3;24.4;0.8;9.2;"139069"
"5503";102;1;0;"BJØRNRÅ";4.1;245.4;252.4;0.2;0.0;3.9;"196939"
"5503";102;3;0;"NØYSOMHET";25.1;255.6;142.0;24.9;0.0;0.2;"63264"
"3413";105;5;0;"ROGNSTAD";0.0;24.5;0.0;0.0;0.0;0.0;"151500"
"5503";100;3;0;"VASKINN";23.7;471.0;373.2;16.7;1.3;5.7;"63259"
"5503";102;2;0;"BJØRNRØ YTRE";15.7;196.6;124.6;15.2;0.5;0.0;"63263"
"4648";107;12;0;"SANDVIKBAKKE";9.9;146.3;27.4;0.0;9.2;0.7;"141451"
"1577";199;1;0;"NYGAARD";102.2;278.5;152.0;85.7;0.0;16.5;"41806"
"4648";107;14;0;"STENSÆT";26.4;269.8;53.8;14.1;0.0;12.3;"112450"
"1577";198;1;0;"FAGERHAUG";219.9;288.2;169.0;89.9;0.0;130.0;"41804"
"1577";199;3;0;"NYGAARD";92.9;174.0;129.0;71.8;0.0;21.1;"41807"
"3413";106;2;0;"GRØNSTAD";26.8;0.0;2.3;26.8;0.0;0.0;"137027"
"1577";200;1;0;"SELJESÆTER";183.3;507.6;175.4;173.5;0.0;9.8;"41809"
"1577";200;2;0;"SELJESÆTER";84.7;187.6;114.4;78.2;0.0;6.5;"41810"
"3909";26;2;0;"AAKERHOLDT";0.8;490.2;5.4;0.8;0.0;0.0;"24663"
"3413";106;8;0;"ØSTVOLD";14.9;0.0;6.2;14.9;0.0;0.0;"6915"
"1577";198;3;0;"TROLLEHAUG";82.8;57.0;138.7;76.6;0.0;6.2;"41805"
"3413";106;4;0;"ØSTLI";27.6;0.0;3.4;27.6;0.0;0.0;"6913"
"1577";200;5;0;"SELJESÆTER";142.5;487.5;152.4;109.1;0.0;33.4;"73405"
"1577";201;1;0;"TARANSÆTER";103.6;545.4;146.1;94.4;0.0;9.2;"73409"
"1577";200;3;0;"SELJESÆTER";154.7;433.7;228.8;127.3;0.0;27.4;"41844"
"3413";106;9;0;"FINSTAD";14.1;0.0;5.6;14.1;0.0;0.0;"6916"
"3413";106;5;0;"MIDTVOLD";9.6;0.0;4.2;9.6;0.0;0.0;"6914"
"1577";201;2;0;"TARANSÆTER";109.2;798.2;116.0;109.2;0.0;0.0;"73408"
"3411";554;1;0;"ESKERUD";422.9;10.4;35.7;408.1;0.0;14.8;"72174"
"3411";555;8;0;"BRATLIEN";10.1;3.7;4.1;10.1;0.0;0.0;"107629"
"3413";107;1;0;"TØNSAKER";544.5;6.4;36.9;544.5;0.0;0.0;"137028"
"1577";200;6;0;"SELJESÆTER";143.5;319.0;149.6;114.8;11.2;17.5;"73406"
"4648";107;17;0;"SJØTUN";0.0;103.8;17.2;0.0;0.0;0.0;"141452"
"3413";107;14;0;"GJELHAUG";0.0;0.0;1.8;0.0;0.0;0.0;"102653"
"1577";201;5;0;"NYMARK";40.4;209.1;73.6;40.4;0.0;0.0;"73409"
"1577";201;6;0;"MYRSET";0.2;118.5;34.6;0.0;0.0;0.2;"41976"
"1577";202;1;0;"SÆTEREN";79.6;731.2;211.1;79.6;0.0;0.0;"210203"
"1577";203;8;0;"ENGLAND";25.2;2.3;2.6;25.2;0.0;0.0;"78156"
"4648";107;18;0;"ØYTUN";19.3;297.1;133.7;0.9;9.3;9.1;"141453"
"3909";27;1;0;"SKOG";64.9;406.1;8.3;64.9;0.0;0.0;"24372"
"3413";107;4;0;"GRANBAKKEN";46.2;0.0;6.0;46.2;0.0;0.0;"6918"
"3432";156;1;289;"2883010703";4.9;0.0;0.4;0.0;0.0;4.9;"170190"
"3411";555;2;0;"MYRE AFLANGRUD";452.6;9.3;35.1;452.6;0.0;0.0;"154453"
"1577";201;4;0;"TARANSÆTER";152.1;418.7;70.1;115.0;0.0;37.1;"73409"
"3411";555;6;0;"BAKKERUD";243.1;89.8;10.9;243.1;0.0;0.0;"163583"
"1577";202;2;0;"SÆTEREN";75.7;708.3;110.6;75.7;0.0;0.0;"73410"
"4648";107;25;0;"AASEBU";0.0;18.0;0.1;0.0;0.0;0.0;"141454"
"1577";203;9;0;"MINDE";0.0;0.0;0.0;0.0;0.0;0.0;"78156"
"4648";108;1;0;"ISENE YTRE";41.3;366.2;37.6;21.0;0.1;20.2;"141455"
"3411";556;3;0;"RØNNINGEN";21.3;2.2;2.4;21.3;0.0;0.0;"6159"
"4647";27;7;0;"Libakke";7.7;13.1;3.0;7.6;0.0;0.1;"40841"
"4648";108;2;0;"ISENE YTRE";40.8;355.9;30.4;25.1;6.9;8.8;"141456"
"3401";22;16;0;"SIGERNÆS";13.4;19.8;18.0;13.4;0.0;0.0;"11152"
"3411";556;1;0;"VEMMENRUD";162.4;49.7;10.6;162.4;0.0;0.0;"6158"
"3401";22;18;0;"SIGERNÆS";25.5;4.8;17.6;25.1;0.0;0.4;"11152"
"4647";27;6;0;"TJØNNELAND";94.6;23.2;54.4;89.9;0.0;4.7;"206590"
"3432";156;1;304;"2883010719";6.7;0.0;0.3;0.0;0.0;6.7;"197199"
"3411";557;1;0;"DANMARK";105.3;50.6;14.0;68.4;8.6;28.3;"196315"
"3411";556;2;0;"BRATTBERG";11.2;6.2;3.3;11.2;0.0;0.0;"6159"
"3411";556;5;0;"NYLAND";0.0;12.9;0.2;0.0;0.0;0.0;"6158"
"3411";555;9;0;"SLÅTTSVEEN";26.2;48.1;9.2;26.2;0.0;0.0;"163589"
"1577";203;10;0;"MYRVANG";24.7;35.5;4.3;24.7;0.0;0.0;"78157"
"4647";28;1;0;"Slåtten Indre";99.6;34.5;10.3;59.8;0.1;39.7;"153615"
"1577";204;6;0;"LØVLAND";24.7;77.3;3.4;24.1;0.0;0.6;"78160"
"1577";204;10;0;"FAGERLUND";10.8;0.2;3.1;10.8;0.0;0.0;"41980"
"3411";558;1;0;"PRESTERUD";104.6;89.2;7.8;104.6;0.0;0.0;"77621"
"1577";204;3;0;"LØDHORNE";68.0;304.1;34.7;60.9;0.0;7.1;"41977"
"1577";204;1;0;"LØDHORNE";105.2;261.3;57.6;105.2;0.0;0.0;"78158"
"1577";204;2;0;"LØDHORNE";79.3;64.7;35.0;65.7;0.0;13.6;"78159"
"3411";560;6;0;"ØSTLI";17.1;7.1;4.7;17.1;0.0;0.0;"200589"
"3432";157;1;32;"2883010717";1.1;0.9;3.6;1.1;0.0;0.0;"197516"
"1577";204;11;0;"LØVLID";35.7;76.7;15.0;35.7;0.0;0.0;"78160"
"4647";27;8;0;"Bakketun";16.4;10.0;2.9;1.0;15.2;0.2;"186592"
"1577";204;12;0;"LØVOLD";22.6;45.5;8.6;22.6;0.0;0.0;"78161"
"3411";558;7;0;"VELTBERGSODDEN";0.0;22.7;3.0;0.0;0.0;0.0;"129904"
"3411";559;4;0;"DANMARK II";28.8;3.0;1.5;28.8;0.0;0.0;"196315"
"4651";167;4;0;"RAND";26.1;0.0;0.0;11.5;2.6;12.0;"42466"
"3411";560;2;0;"LODDVIKEN";713.6;188.6;39.6;655.3;15.8;42.5;"163590"
"4651";167;5;0;"RAND";23.3;120.6;159.8;6.3;11.0;6.0;"42467"
"4651";167;9;0;"RAND";73.3;430.6;136.5;23.8;1.2;48.3;"42471"
"4651";167;13;0;"RANDHEIM";10.8;90.5;56.5;8.1;0.0;2.7;"42473"
"4651";167;15;0;"RANDATEIGEN";0.0;397.9;350.8;0.0;0.0;0.0;"42476"
"3411";558;2;0;"FAGERVIK";10.1;6.9;7.6;10.1;0.0;0.0;"6160"
"1577";204;14;0;"SOMMERRO";12.5;0.2;0.4;12.5;0.0;0.0;"41981"
"4651";167;7;0;"RAND";19.6;143.0;94.5;2.6;9.9;7.1;"42467"
"4651";167;10;0;"RAND";6.0;2.8;1.5;5.8;0.0;0.2;"42457"
"4651";167;12;0;"RINDE";1.2;0.0;0.4;1.1;0.1;0.0;"42457"
"4647";28;3;0;"Teigen";15.8;2.4;2.4;10.2;0.0;5.6;"112268"
"3415";11;3;0;"VANGEN";10.9;15.6;7.1;10.9;0.0;0.0;"107383"
"4651";167;8;0;"RAND";51.7;336.6;63.1;39.4;5.6;6.7;"42470"
"3411";561;5;0;"RØRÅSSTUEN";7.5;9.1;4.6;7.5;0.0;0.0;"6161"
"4651";167;16;0;"BRUATEIGEN";0.0;92.2;4.0;0.0;0.0;0.0;"42476"
"3411";563;1;0;"KLEVEN NORDRE";0.0;81.1;0.8;0.0;0.0;0.0;"236285"
"4647";28;2;0;"Slåtten Indre";84.4;10.6;36.8;47.2;0.0;37.2;"186593"
"4647";29;2;0;"KVAAL";94.4;74.8;32.0;34.5;9.5;50.4;"186595"
"4647";30;3;0;"Einevoll";8.2;0.1;0.6;0.2;0.2;7.8;"186598"
"4647";30;1;0;"EKELAND";55.1;41.5;15.6;24.8;5.9;24.4;"186596"
"4647";30;4;0;"Einehaug";4.0;7.5;0.6;1.9;1.8;0.3;"136771"
"4647";31;1;0;"BRUGET";84.3;499.3;408.3;54.6;0.0;29.7;"186599"
"4647";32;2;0;"ANGEDAL";63.5;140.5;66.7;33.4;10.0;20.1;"186601"
"4647";32;1;0;"ANGEDAL";81.7;211.7;108.7;55.9;8.6;17.2;"186600"
"4651";167;11;0;"RAND";63.5;437.2;216.6;58.0;0.0;5.5;"42472"
"4651";168;3;0;"GAMLEGARDEN";81.7;0.0;0.0;18.4;16.4;46.9;"42475"
"3401";22;19;0;"SIGERNÆS";11.0;35.0;2.9;8.9;0.0;2.1;"157012"
"3415";11;8;0;"WESTBY";2.4;1.4;0.4;2.4;0.0;0.0;"162484"
"3415";11;4;0;"BERGERBRÅTEN";3.7;11.8;1.4;3.7;0.0;0.0;"7705"
"3401";22;20;0;"SIGERNÆS";20.3;30.8;16.1;20.3;0.0;0.0;"11152"
"5503";52;3;0;"KANEBOGEN";0.0;0.5;58.5;0.0;0.0;0.0;"217212"
"3415";12;1;0;"HAMMER";168.8;304.5;23.7;168.8;0.0;0.0;"162487"
"5503";52;5;0;"FOSSUM";9.2;28.4;87.3;1.6;0.8;6.8;"63169"
"4647";549;2;0;"FAGERHEIM";31.4;318.3;586.1;31.4;0.0;0.0;"90698"
"5503";52;21;0;"AASMO";4.3;6.7;23.6;1.1;3.2;0.0;"105871"
"5503";54;2;0;"STEINBERGNESSET";15.8;3.9;12.1;15.8;0.0;0.0;"63171"
"5503";52;9;0;"HAUGEN";5.3;8.3;33.5;5.0;0.3;0.0;"63170"
"5503";52;18;0;"SOLBERG";0.0;40.3;94.0;0.0;0.0;0.0;"117432"
"5503";52;195;0;"KANEBU";6.4;0.1;0.2;0.8;5.6;0.0;"117432"
