ID;KOMNR;GARDSNR;BRUKSNR;FESTENR;BRUKSNAVN;JORDBRUKSAREAL;ANNETAREAL;SKOGAREAL;FULLDYRKET;OVERFLATEDYRKET;INNMARKSBEITE
"22494";"4022";9;10;0;"MOGENE";0.0;1.4;133.9;0.0;0.0;0.0
"22725";"4034";41;3;0;"TURTEDALEN";0.0;8.6;303.3;0.0;0.0;0.0
"77097";"4034";42;1;0;"MJAUGEDAL NEDRE";21.4;35.3;131.4;1.6;15.9;3.9
"97214";"4034";42;2;0;"MJAUGEDAL ØVRE";16.7;973.6;1525.4;14.6;2.1;0.0
"22726";"4034";43;1;0;"ROGDELI SKOG";0.0;1857.6;8989.3;0.0;0.0;0.0
"22727";"4034";43;5;0;"HEIMEGARD";38.5;13.9;256.2;15.2;1.9;21.4
"22728";"4034";43;6;0;"UTIGAR";29.5;19.5;309.9;19.4;0.0;10.1
"22729";"4034";43;15;0;"KVÅNSLID ØVRE";16.9;3.6;42.9;0.0;0.0;16.9
"77098";"4034";44;2;0;"GØYTIL NORDRE";0.2;1449.2;1418.9;0.0;0.0;0.2
"120990";"4034";44;4;0;"BORGEJORD";38.5;43.4;444.9;38.5;0.0;0.0
"89180";"4034";44;5;0;"MIDDALLIEN";0.0;28.2;509.1;0.0;0.0;0.0
"77099";"4034";45;3;0;"GJØITIL BORGEJORD";26.3;352.5;1948.4;21.9;0.9;3.5
"77101";"4034";46;1;0;"GRØNLI";2.5;546.5;1063.5;2.5;0.0;0.0
"22731";"4034";46;3;0;"GRØNLID SØNDRE";22.4;141.3;215.5;22.0;0.0;0.4
"223332";"1108";52;224;0;;0.3;151.5;0.0;0.3;0.0;0.0
"22732";"4034";47;1;0;"BREILAND";90.9;980.3;2053.1;45.2;5.7;40.0
"210185";"4034";47;3;0;"BREILAND SØNDRE";124.3;258.6;731.1;30.7;21.0;72.6
"77104";"4034";47;7;0;"SANDBREKLIEN";34.2;283.1;920.7;27.6;0.0;6.6
"22733";"4034";47;10;0;"DALSTØL SØNDRE";18.9;62.0;284.6;5.6;6.7;6.6
"103365";"4034";47;14;0;"MOGEN";0.0;13.0;6.0;0.0;0.0;0.0
"89181";"4034";47;19;0;"MOGEN SKOG";0.0;5.8;178.2;0.0;0.0;0.0
"77105";"4034";47;21;0;"AARHUS SKOG";0.0;182.9;1004.6;0.0;0.0;0.0
"87689";"4034";47;23;0;"SKOGMO";0.0;1.0;0.0;0.0;0.0;0.0
"159709";"4028";38;17;0;"FJELLHEIM";9.2;5.7;5.4;9.2;0.0;0.0
"182875";"4028";38;26;0;"KOSI";10.9;2.2;13.9;6.2;1.8;2.9
"76490";"4028";39;2;0;"MIDTSUND NORDRE ØVRE";14.5;38.6;362.7;14.5;0.0;0.0
"177202";"4028";39;3;0;"HOMMENE";22.8;39.0;143.0;22.8;0.0;0.0
"177204";"4028";39;12;0;"SUBØ";9.5;19.8;24.9;7.5;2.0;0.0
"206112";"4028";39;23;0;"ØSTRE MIDTSUND";63.6;196.1;159.6;49.9;0.0;13.7
"76465";"4028";40;1;0;"KIRKEBØEN";8.9;868.4;2171.9;0.0;3.4;5.5
"177205";"4028";41;1;0;"NORDGAARDEN";78.7;93.9;191.5;70.7;0.1;7.9
"177206";"4028";41;2;0;"OPSUND SØNDRE";78.0;1381.7;899.6;78.0;0.0;0.0
"177207";"4028";41;4;0;"LIEN";16.1;4.0;17.8;16.0;0.1;0.0
"177208";"4028";41;5;0;"KINSERVIKEN";0.0;2915.0;337.6;0.0;0.0;0.0
"146418";"4028";41;12;0;"MIDTGAARDEN MED NORDGAARDEN";80.1;289.4;1020.8;80.0;0.1;0.0
"182889";"4028";41;22;0;"DRAUGEDALEN";36.0;11.3;9.2;35.7;0.0;0.3
"22398";"4028";42;1;0;"KOLBU";18.8;5.0;10.9;18.8;0.0;0.0
"177210";"4028";42;2;0;"SMELAND";20.7;31.1;107.4;9.1;11.6;0.0
"22399";"4028";42;5;0;"SKIBSTED MED MØLLEN";5.8;2.9;6.7;5.8;0.0;0.0
"177211";"4028";42;7;0;"STAALENE";19.7;9.9;74.1;19.7;0.0;0.0
"77071";"4028";42;8;0;"KINSERVIKBEITET";0.0;2748.0;208.6;0.0;0.0;0.0
"210454";"4028";42;9;0;"JUVLAND";1.1;5.2;30.3;1.1;0.0;0.0
"22400";"4028";42;10;0;"NYLAND";7.1;2.0;12.0;7.1;0.0;0.0
"177212";"4028";42;15;0;"EIKLAND";12.2;8.1;16.4;12.2;0.0;0.0
"159713";"4028";42;16;0;"NORDHEIM";12.8;2.7;8.0;11.5;0.0;1.3
"138355";"4036";55;2;0;"FLAATEN I BØGREND OG NYSTØL";9.8;885.2;887.2;7.9;0.0;1.9
"22862";"4036";56;1;0;"LOFTHUS";90.2;959.1;1713.6;73.0;3.8;13.4
"22863";"4036";56;2;0;"PLASS HØGSÆT";9.2;1.7;110.3;4.6;0.0;4.6
"76507";"4022";96;1;0;"SKARPEDALE SØNDRE";15.4;196.0;171.3;10.0;3.4;2.0
"76508";"4022";97;1;0;"DALE SØNDRE";85.6;5558.1;1415.2;64.3;0.0;21.3
"76510";"4022";99;1;0;"GJEITÅSANE M/SKARPEDAL";33.1;1541.6;1032.4;23.8;0.0;9.3
"76512";"4022";100;2;0;"KLEIVEN";26.2;1130.6;1050.8;11.6;13.5;1.1
"76513";"4022";100;5;0;"MOLAND NEDRE";31.6;240.8;581.4;31.6;0.0;0.0
"76514";"4022";100;8;0;"FLÅTTJØNN";0.0;410.0;172.7;0.0;0.0;0.0
"76515";"4022";101;1;0;"VASTVEIT NORDRE";135.3;2852.8;1569.2;84.6;0.0;50.7
"76516";"4022";102;1;0;"HEDDEJORD";58.5;3482.8;944.6;27.7;2.6;28.2
"76517";"4022";103;2;0;"BEKKHUS VESTRE";26.6;4208.2;821.8;17.3;0.0;9.3
"22617";"4022";103;3;0;"BEKKHUS VESTRE";17.9;13.0;406.7;13.2;0.0;4.7
"22618";"4022";103;4;0;"DALSTØL M M";9.1;242.7;548.3;9.1;0.0;0.0
"22620";"4022";104;10;0;"STORLID";9.4;202.3;66.4;5.6;3.8;0.0
"22621";"4022";105;1;0;"KVAALE";17.2;189.9;869.5;13.5;0.0;3.7
"22622";"4022";105;2;0;"GOTEHUS";10.1;8.1;64.5;3.4;0.0;6.7
"108766";"4022";105;3;0;"NORD KVAALE";6.7;1244.3;1826.1;5.3;0.0;1.4
"22661";"4022";106;1;0;"HABORSKVAMMEN";16.0;374.7;222.9;7.9;0.0;8.1
"22662";"4022";106;2;0;"ROSTØL";14.8;825.5;458.3;13.7;0.9;0.2
"22663";"4022";106;3;0;"DALEN";29.7;547.1;491.0;18.4;4.6;6.7
"22665";"4022";107;1;0;"AAKRE";65.2;468.9;482.9;7.2;6.2;51.8
"22666";"4022";107;2;0;"EKRE";51.0;209.3;515.7;12.2;0.0;38.8
"22667";"4022";107;3;0;"EKRE";23.7;494.8;603.2;11.7;0.0;12.0
"22668";"4022";107;5;0;"ANAASKAASEN";0.0;323.8;224.1;0.0;0.0;0.0
"22669";"4022";107;6;0;"OSESTAUL";11.7;413.3;474.6;5.3;4.1;2.3
"22670";"4022";107;8;0;"LAUKELID";11.1;85.8;59.4;6.7;0.8;3.6
"141705";"4020";117;1;0;"NORAGUTU";56.0;883.9;2712.5;56.0;0.0;0.0
"108722";"4020";118;2;0;"SUNDE ØSTRE";143.7;734.1;958.9;142.1;1.6;0.0
"149965";"4026";22;2;0;"VAALUND NORDRE";34.7;0.0;0.0;30.7;4.0;0.0
"149966";"4026";22;3;0;"VAALUND NORDRE";31.8;0.8;92.2;31.8;0.0;0.0
"149968";"4026";22;6;0;"ØIGARDEN SØNDRE";46.1;1345.3;312.1;35.4;10.7;0.0
"88399";"4026";23;1;0;"SVALESTUEN";0.5;0.0;254.9;0.3;0.2;0.0
"149969";"4026";23;3;0;"KLEIVE SØNDRE";1.6;6.1;16.8;0.0;1.6;0.0
"149970";"4026";24;1;0;"HAUKAAS SØNDRE";78.9;0.0;722.1;54.5;0.0;24.4
"149971";"4026";24;2;0;"HAUKAAS MELLEM";30.0;0.0;325.8;16.5;0.0;13.5
"149972";"4026";24;3;0;"HAUKAAS NORDRE";61.4;11.9;1137.7;25.2;21.6;14.6
"149974";"4026";25;1;0;"MIDGAARDEN";46.5;3.2;497.6;46.5;0.0;0.0
"149975";"4026";25;2;0;"MIDGAARDEN";16.1;0.0;399.6;9.1;0.9;6.1
"149976";"4026";26;3;0;"LØKMOEN";17.8;6.4;18.9;17.8;0.0;0.0
"149977";"4026";27;5;0;"KJERKEVOLLEN";10.0;0.0;189.7;0.0;1.5;8.5
"156655";"4026";28;1;0;"GOLLO";60.2;332.1;444.1;41.4;7.7;11.1
"149978";"4026";28;3;0;"GOLLOMOGEN OG ASJERSET";25.9;6.5;28.7;25.9;0.0;0.0
"157293";"4026";29;1;0;"TOLLEVSJORDEN SØNDRE";84.1;0.0;274.8;41.2;0.7;42.2
"21798";"4026";29;5;0;"LEIKANRUD";30.7;14.8;13.6;30.7;0.0;0.0
"21799";"4026";29;7;0;"SANDRUD";23.5;5.5;54.4;23.5;0.0;0.0
"21827";"4026";30;3;0;"GAARDEN";60.8;195.5;298.9;33.8;0.0;27.0
"21828";"4026";31;2;0;"BÆKJORDEN";24.3;0.0;219.0;11.7;4.8;7.8
"21829";"4026";31;3;0;"TOLHEIM";19.7;5.5;34.2;19.7;0.0;0.0
"157795";"4034";48;1;0;"VASSENS ØSTRE";123.9;1690.3;3100.1;43.2;11.2;69.5
"89182";"4034";48;4;0;"VASSENDHEIEN";0.2;617.1;1241.0;0.0;0.0;0.2
"77106";"4034";49;1;0;"DAUVE";36.4;520.8;1635.1;0.0;4.2;32.2
"210187";"4034";50;1;0;"TVEITEN NORDRE";143.3;1024.6;3413.0;104.1;12.9;26.3
"122615";"4022";44;4;0;"LYKKA";11.6;3.7;39.3;0.0;11.6;0.0
"21126";"4022";45;1;0;"UTGAARDEN ØSTRE PART";10.7;3.2;0.0;10.7;0.0;0.0
"122616";"4022";45;3;0;"GLOSIMOT";63.0;24.5;82.4;63.0;0.0;0.0
"22496";"4022";45;4;0;"UTGAARDEN VESTRE PART";9.5;104.8;264.7;9.5;0.0;0.0
"140012";"4022";45;6;0;"UTGÅRDEN";54.9;185.6;458.6;54.9;0.0;0.0
"22502";"4022";45;14;0;"KLEIVSKOG";0.0;108.7;128.1;0.0;0.0;0.0
"21127";"4022";45;22;0;"SANDSDALEN";5.2;12.5;16.3;5.2;0.0;0.0
"132167";"4022";45;24;0;"KOBBERVOLDEN";12.8;650.8;917.5;12.8;0.0;0.0
"22503";"4022";45;47;0;"BYGDARDAL SKOG";0.0;5873.6;735.9;0.0;0.0;0.0
"22504";"4022";45;112;0;"MYRLAND";0.0;3.0;0.5;0.0;0.0;0.0
"22505";"4022";45;118;0;"MOEN";0.0;100.6;132.8;0.0;0.0;0.0
"210455";"4028";42;18;0;"HADDELAND";10.3;2.7;0.1;4.1;0.0;6.2
"177214";"4028";42;30;0;"HOLTAN NEDRE";32.0;2.5;18.4;25.6;5.3;1.1
"177215";"4028";42;32;0;"GRANHEIM";13.1;4.9;49.3;13.1;0.0;0.0
"141974";"4032";16;11;0;"LYNGSTA";4.8;8204.0;915.4;4.3;0.0;0.5
"237210";"1818";27;14;0;"LANGDRAGET";0.0;65.7;0.0;0.0;0.0;0.0
"141975";"4032";17;2;0;"KILI NORDRE";0.0;0.0;433.0;0.0;0.0;0.0
"156672";"4032";18;1;0;"KVIPT";49.0;6238.9;3202.4;4.0;4.0;41.0
"122620";"4032";19;1;0;"BERGE NEDRE";10.9;8932.5;1389.4;0.0;0.0;10.9
"141978";"4032";19;3;0;"BERGE ØVRE";22.1;11558.6;5373.4;0.0;0.0;22.1
"176789";"4032";19;5;0;"BUVIK";5.8;1187.5;395.2;0.0;0.0;5.8
"176790";"4032";19;13;0;"KLEIVANE";6.5;1193.8;219.8;0.0;0.0;6.5
"159721";"4028";77;2;0;"SOLLI NORDRE";32.4;19.9;236.9;24.5;0.0;7.9
"88048";"4028";77;3;0;"BERGLAND";201.2;264.3;2103.5;119.3;10.2;71.7
"177194";"4028";78;1;0;"SKARE";80.6;332.6;600.2;62.9;5.6;12.1
"22465";"4028";79;3;0;"BAKKEN SØNDRE";4.5;1.1;18.6;4.5;0.0;0.0
"151470";"4028";79;4;0;"KALLOK ØVRE";15.6;333.8;126.4;14.9;0.7;0.0
"157048";"4028";80;1;0;"HEMMESTVEIT";34.8;570.4;619.5;32.3;0.0;2.5
"177197";"4028";80;2;0;"HEMMINGSTVEIT";17.5;83.8;400.0;17.5;0.0;0.0
"177198";"4028";81;1;0;"AAMTVEIT NORDRE";53.7;56.5;578.5;21.5;12.1;20.1
"177199";"4028";81;2;0;"AAMTVEIT NORDRE";54.8;124.6;368.0;31.2;22.4;1.2
"121100";"4028";81;7;0;"AAMTVEIT SØNDRE";10.4;28.0;125.7;7.5;2.9;0.0
"141804";"4028";81;11;0;"OMSBERG";9.5;133.1;66.5;5.1;4.4;0.0
"22466";"4028";81;14;0;"BRATTLAND";7.8;2.4;7.7;2.2;5.5;0.1
"22467";"4028";82;2;0;"KAASEN";0.1;2.2;11.2;0.1;0.0;0.0
"151472";"4028";82;5;0;"STØLEN";29.0;11.0;553.4;29.0;0.0;0.0
"177164";"4028";82;8;0;"JONSKAAS ØVRE";0.8;9.0;2.6;0.0;0.0;0.8
"22468";"4028";82;10;0;"SOLVOLL";2.9;1.2;0.5;2.9;0.0;0.0
"76470";"4028";83;1;0;"GROVEN NORDRE";48.7;302.8;1661.2;42.0;2.3;4.4
"76471";"4028";83;2;0;"GROVEN SØNDRE";37.7;1160.5;3697.0;33.8;3.9;0.0
"205009";"4028";83;4;0;"BAKKEN";5.5;211.9;137.7;0.0;5.5;0.0
"177126";"4028";83;6;0;"TJØNNSTAUL";0.0;62.2;149.4;0.0;0.0;0.0
"177127";"4028";84;1;0;"HAUGLAND";0.0;0.0;170.4;0.0;0.0;0.0
"177128";"4028";84;2;0;"NORDBØ";16.5;9.1;154.5;16.5;0.0;0.0
"177129";"4028";84;3;0;"STOREKAAS";8.3;1.8;131.6;0.0;8.3;0.0
"21830";"4026";31;4;0;"MOGEN -BÆKJORDSKOGEN";9.6;62.7;72.8;7.4;0.0;2.2
"21831";"4026";31;5;0;"HÆGAR";32.6;0.0;336.6;15.4;6.4;10.8
"238333";"4026";31;6;0;"HITE OG RENNEHULL";7.1;4.0;133.0;7.1;0.0;0.0
"21832";"4026";31;9;0;"HÆGARMOGEN";10.8;4.3;29.1;10.7;0.0;0.1
"205941";"4026";155;5;0;"RUI MELLEM";32.5;260.9;1628.9;21.9;0.0;10.6
"72217";"4026";155;7;0;"RUI NORDRE";79.8;326.8;1351.4;48.0;0.0;31.8
"21994";"4026";155;8;0;"FLAATO";44.2;200.1;1011.1;38.4;5.8;0.0
"157764";"4026";156;2;0;"BERGELIEN";57.4;0.0;0.0;32.1;0.0;25.3
"21982";"4026";156;6;0;"HAUG";13.1;639.1;584.0;1.3;11.8;0.0
"150389";"4026";160;2;0;"ESPESET VESTRE";0.3;124.6;720.8;0.3;0.0;0.0
"150390";"4026";160;4;0;"ESPESET";7.2;5.4;113.2;1.8;0.0;5.4
"150391";"4026";161;1;0;"RUSTADEN MED RUSTVEIT";87.8;4319.2;6783.8;56.2;5.8;25.8
"150392";"4026";162;1;0;"TVEITO NORDRE";23.5;373.7;962.2;9.0;7.0;7.5
"150393";"4026";162;2;0;"TVEITO MELLEM";33.9;129.1;477.7;32.6;1.3;0.0
"150394";"4026";162;3;0;"TVEITO MELLEM";12.7;115.1;497.0;12.7;0.0;0.0
"21995";"4026";162;5;0;"TVEITO SØNDRE S PART";16.7;302.5;851.7;15.4;1.3;0.0
"21996";"4026";163;1;0;"JØRUSDAL";47.6;3604.2;3402.3;37.0;0.0;10.6
"21998";"4026";163;4;0;"ØDEGAARDEN";37.2;122.0;255.6;31.3;0.0;5.9
"21984";"4026";164;1;0;"GRAVE ØSTRE";30.1;818.0;1860.5;26.1;0.0;4.0
"21999";"4026";164;4;0;"GRAVE VESTRE";40.6;1737.9;2698.1;31.1;0.0;9.5
"100075";"4018";122;4;0;"RØIMAAL SØNDRE";42.0;256.5;2123.7;36.3;0.0;5.7
"100076";"4018";122;11;0;"MOEN";8.8;2.6;135.6;8.8;0.0;0.0
"21702";"4018";122;12;0;"KAASA MED SKOVSTYKKE";0.1;1.7;41.9;0.0;0.0;0.1
"21703";"4018";122;13;0;"RØIMAAL NORDRE";67.5;82.8;328.5;60.0;0.0;7.5
"21704";"4018";122;22;0;"MOEN";23.7;5.5;63.2;20.0;0.0;3.7
"21705";"4018";123;1;0;"KJELDAL NORDRE";59.3;942.4;1611.3;26.9;0.0;32.4
"221641";"4018";123;4;0;"SMUKKESTAD";4.6;7.6;38.0;4.6;0.0;0.0
"19507";"4018";123;5;0;"KJELDAL SØNDRE";0.5;2701.8;4901.3;0.5;0.0;0.0
"81804";"4018";123;6;0;"KJELDAL SØNDRE";34.2;1390.7;2915.0;24.7;0.0;9.5
"21709";"4018";123;10;0;"SKOV";0.0;112.0;355.5;0.0;0.0;0.0
"21633";"4018";123;18;0;"KJELDAL ØSTRE";90.6;765.9;3573.2;90.6;0.0;0.0
"21634";"4018";123;21;0;"KJELDAL";21.5;7.4;53.3;15.8;0.0;5.7
"21636";"4018";123;28;0;"STOREMO";0.0;1.8;432.7;0.0;0.0;0.0
"21488";"4018";124;1;0;"HANTOMYREN";12.3;3.4;16.7;12.3;0.0;0.0
"21638";"4018";124;3;0;"KLEPPE";28.1;137.1;400.6;18.5;0.0;9.6
"137773";"4024";37;1;0;"AAKRE NORDRE";31.0;1746.7;494.5;12.3;7.9;10.8
"137774";"4024";37;3;0;"AAKRE SØNDRE";27.0;4.8;149.3;9.9;8.4;8.7
"138051";"4024";38;1;0;"RUI";27.4;632.1;637.1;17.2;0.0;10.2
"137775";"4024";39;1;0;"LUTEN";40.8;606.1;359.5;19.1;2.6;19.1
"137778";"4024";42;1;0;"LØKSLI";39.8;85.2;346.1;22.8;3.1;13.9
"137781";"4024";45;1;0;"SVALESTUEN";66.1;5.4;494.8;61.4;2.0;2.7
"83215";"4024";45;3;0;"KALDAL JOHANNES K";28.4;52.5;165.5;7.6;10.4;10.4
"141167";"4020";25;24;0;"HAUGERUDLØKKEN";1.4;1.4;0.6;1.4;0.0;0.0
"88986";"4020";25;26;0;"VREIM";0.0;6.4;0.0;0.0;0.0;0.0
"141169";"4020";26;1;0;"NYHUS";109.6;139.2;101.1;109.6;0.0;0.0
"141170";"4020";26;3;0;"ERIKSTEIN";121.1;335.0;196.0;121.1;0.0;0.0
"141171";"4020";26;6;0;"HAUGEN";74.4;23.9;0.1;74.4;0.0;0.0
"141174";"4020";26;7;0;"ERIKSTEIN SØNDRE MIDTG";205.4;1022.0;861.1;205.4;0.0;0.0
"205372";"4020";26;10;0;"SKRUVERUD";53.9;227.2;541.8;53.9;0.0;0.0
"197237";"4020";26;11;0;"ERIKSTEIN MIDTGAARD";95.4;351.8;243.0;95.4;0.0;0.0
"141177";"4020";26;12;0;"ERIKSTEIN NORD ØSTREDE";139.3;676.6;584.9;139.3;0.0;0.0
"194951";"4020";26;13;0;"HEGNA";57.1;170.0;339.2;57.1;0.0;0.0
"21579";"4020";26;18;0;"INNLEGGEN";0.0;1.1;16.1;0.0;0.0;0.0
"21580";"4020";26;22;0;"MOEN";29.2;7.5;1.8;29.2;0.0;0.0
"141180";"4020";27;1;0;"MYKLESTØL";16.0;233.5;459.2;3.8;11.7;0.5
"21925";"4026";115;1;0;"MILAND NORDRE";27.0;6356.5;532.9;27.0;0.0;0.0
"194038";"4024";75;5;0;"NEDRE FRØLAND";53.9;156.5;362.9;53.9;0.0;0.0
"137412";"4024";75;6;0;"LÆRUD";4.1;34.1;151.6;3.2;0.9;0.0
"137413";"4024";76;1;0;"BERGENE";67.0;356.0;1975.7;64.2;0.0;2.8
"137414";"4024";77;1;0;"HYTTEN";89.8;2696.3;2216.7;89.8;0.0;0.0
"137416";"4024";77;3;0;"AAMOT NEDRE";31.4;1911.9;215.5;31.4;0.0;0.0
"137417";"4024";77;6;0;"FRØLAND SØNDRE ØSTRE";36.7;0.0;380.2;36.7;0.0;0.0
"22044";"4024";77;8;0;"SØNDRE AAMOT";2.5;1.2;2.1;2.5;0.0;0.0
"137419";"4024";77;11;0;"SLAAKESTAD";13.3;331.4;539.9;13.3;0.0;0.0
"137422";"4024";78;4;0;"LANDSVÆRK";183.7;1089.7;1463.5;183.7;0.0;0.0
"137423";"4024";78;6;0;"SKOGEN";23.7;0.0;249.0;18.5;2.6;2.6
"22047";"4024";78;17;0;"MJELLAND";9.4;5.3;4.1;9.4;0.0;0.0
"22276";"4024";79;2;0;"FOSSE ØVRE";31.0;1089.2;643.9;25.3;0.0;5.7
"22277";"4024";79;3;0;"LIEN,MØRKEHOLT";28.9;85.3;78.4;21.9;0.0;7.0
"22278";"4024";79;4;0;"ØRVELLA";59.7;152.2;203.2;43.3;0.0;16.4
"22279";"4024";79;5;0;"FOSSE ØVRE";39.6;1587.9;1035.1;39.6;0.0;0.0
"21093";"4020";198;1;0;"LANGKAAS OG NORDJORDET";37.7;4.3;79.4;37.7;0.0;0.0
"21095";"4020";198;4;0;"AARAAS";47.9;6.0;131.9;47.9;0.0;0.0
"21096";"4020";198;5;0;"AARAAS";44.7;19.1;447.0;44.7;0.0;0.0
"21783";"4020";198;7;0;"VIK";8.6;2.9;2.9;5.4;0.0;3.2
"21784";"4020";198;9;0;"VIK";6.5;3.7;7.1;4.1;0.0;2.4
"237529";"4020";199;1;0;"FOLGEDALEN";106.0;58.1;1107.7;106.0;0.0;0.0
"21098";"4020";200;1;0;"HOLTE";55.5;11.8;224.6;55.5;0.0;0.0
"21099";"4020";200;2;0;"NYHUS";70.5;52.4;353.2;70.5;0.0;0.0
"143119";"4020";200;5;0;"HOLTE";158.3;102.9;531.5;158.3;0.0;0.0
"143120";"4020";200;6;0;"STORLI";49.0;15.4;152.0;44.1;0.0;4.9
"143121";"4020";200;7;0;"STORLI";26.3;4.7;155.3;25.7;0.0;0.6
"72214";"4020";200;9;0;"LAUVBUHOLTA";0.0;0.0;210.9;0.0;0.0;0.0
"143122";"4020";200;10;0;"KAASA";5.6;16.9;68.6;5.6;0.0;0.0
"88406";"4026";140;1;0;"BRATTERUD SØNDRE";0.0;1188.9;4655.6;0.0;0.0;0.0
"21937";"4026";140;5;0;"LINDERUD";4.4;8.0;231.5;0.0;4.4;0.0
"21906";"4026";141;1;0;"HVAMMEN ØVRE";20.1;18.3;549.1;0.0;10.6;9.5
"21907";"4026";141;2;0;"HVAMMEN NEDRE";0.0;40.6;193.2;0.0;0.0;0.0
"21908";"4026";141;4;0;"VASTVEIT";35.7;2265.2;2345.5;32.1;1.1;2.5
"21909";"4026";141;6;0;"VASTVEIT";23.8;91.6;691.9;4.2;0.0;19.6
"121001";"4026";142;1;0;"ØVERBAKKE S M/SAURELIEN";62.9;1842.1;2935.0;35.4;0.0;27.5
"21919";"4026";142;7;0;"SØRAASDEKKAN";9.6;55.3;108.4;7.0;2.6;0.0
"21947";"4026";142;15;0;"DYBEDAL";0.0;3.5;96.5;0.0;0.0;0.0
"21920";"4026";142;22;0;"BREIDABLIKK M/GAMLESTUL";0.0;184.4;645.5;0.0;0.0;0.0
"82464";"4018";48;8;0;"VELKOM";46.4;4.7;19.2;46.4;0.0;0.0
"21371";"4018";48;9;0;"SKIBSNES";27.4;4.2;98.8;27.1;0.0;0.3
"21330";"4018";48;10;0;"HALVARSTAD";2.9;3.7;8.2;2.9;0.0;0.0
"21372";"4018";49;1;0;"KOLSTAD LILLE GRØNSTEI";17.7;8.2;26.7;17.7;0.0;0.0
"21331";"4018";49;2;0;"KOLSTAD LILLE GRØNSTEI";5.9;3.0;12.3;5.9;0.0;0.0
"21373";"4018";50;1;0;"AAMTVET M/KOLSTAD LILL";92.4;22.3;701.2;86.6;0.0;5.8
"206788";"4018";50;2;0;"AAMTVET M/KOLSTAD LILL";219.5;25.8;246.5;215.8;0.0;3.7
"83214";"4018";50;8;0;"SVARTUFSSKOG";0.0;1.2;1138.9;0.0;0.0;0.0
"82465";"4018";51;2;0;"BØ";276.2;77.5;616.7;208.5;0.0;67.7
"21332";"4018";51;4;0;"KLEVSGATE";8.7;2.7;2.1;8.7;0.0;0.0
"21374";"4018";52;2;0;"PRÆSTEGRAV";35.2;4.3;107.9;33.7;0.0;1.5
"21376";"4018";53;5;0;"LØBENR.108";141.9;21.2;405.0;136.2;0.0;5.7
"21377";"4018";53;6;0;"LØBENR.109 A";56.5;20.4;375.5;56.3;0.0;0.2
"149832";"4018";53;7;0;"ROA";18.9;4.1;370.9;18.9;0.0;0.0
"21379";"4018";54;1;0;"LØBENR.110";83.9;25.7;910.1;73.4;0.0;10.5
"100069";"4018";120;17;0;"SALTEVJESTYKKET";0.0;19.3;123.6;0.0;0.0;0.0
"108670";"4018";120;21;0;"OPHEIM";36.9;4.5;15.7;24.9;0.0;12.0
"100070";"4018";121;1;0;"ULSNES";37.5;428.8;1005.4;22.2;0.0;15.3
"96922";"4018";121;3;0;"ULSNES";17.3;281.9;282.0;17.3;0.0;0.0
"100071";"4018";121;4;0;"OVENSTRØM MED STRENGEN";88.2;831.3;4159.0;88.2;0.0;0.0
"100072";"4018";122;1;0;"RØIMAAL NORDRE";20.7;25.1;296.1;20.6;0.0;0.1
"223005";"4640";315;3;0;"STRANDHEIM";1.0;11.8;44.6;0.0;0.0;1.0
"223007";"1812";56;36;0;"PÅLMO";2.0;0.0;0.0;2.0;0.0;0.0
"90318";"1103";244;8;0;"BRU";130.3;41.6;41.2;30.3;4.1;95.9
"151952";"1103";254;7;0;"ÅRABRÅTE";92.4;195.1;0.0;23.0;0.0;69.4
"109492";"1103";241;7;0;"NORDTUN";1.7;1.8;1.0;1.5;0.0;0.2
"109490";"1103";248;4;0;"SØRBØ";24.1;8.0;0.0;12.9;0.0;11.2
"31922";"1103";254;6;0;"FJELDØ";136.1;90.7;5.7;74.5;1.2;60.4
"100073";"4018";122;2;0;"RØIMÅL NORDRE SØNDRE P";44.6;35.4;583.0;44.6;0.0;0.0
"100074";"4018";122;3;0;"RØIMAAL SØNDRE";21.2;32.1;119.8;21.2;0.0;0.0
"141181";"4020";28;1;0;"VERPE NORDRE";101.6;979.4;2672.4;101.6;0.0;0.0
"141182";"4020";28;2;0;"SOTERUD";16.1;24.8;14.8;14.4;0.0;1.7
"141183";"4020";28;3;0;"VERPE NORDRE";65.0;277.4;620.6;65.0;0.0;0.0
"95455";"4020";28;5;0;"ØVERBØVOLLEN";41.8;5.7;7.7;34.1;0.0;7.7
"141184";"4020";28;6;0;"HERREFOSS SKOG";0.0;12.8;73.5;0.0;0.0;0.0
"141185";"4020";28;7;0;"OSLEKJØNNHAUGENE";0.0;46.1;219.8;0.0;0.0;0.0
"96766";"4020";28;8;0;"VERPE SØNDRE";78.3;711.5;592.9;78.3;0.0;0.0
"108680";"4020";28;9;0;"VERPE SØNDRE";81.0;78.9;465.3;81.0;0.0;0.0
"21582";"4020";28;10;0;"SOTERUD";28.1;5.6;0.9;28.1;0.0;0.0
"94925";"4020";28;15;0;"SOTERUD";13.5;4.2;23.6;13.5;0.0;0.0
"108682";"4020";28;17;0;"KASIN";11.4;5.9;53.4;11.4;0.0;0.0
"94928";"4020";28;22;0;"HAGEN";6.5;4.3;11.9;6.5;0.0;0.0
"94929";"4020";28;40;0;"RAUMYR";5.7;4.3;15.7;5.7;0.0;0.0
"108684";"4020";28;51;0;"HANEKAMLIENE";0.0;80.8;44.0;0.0;0.0;0.0
