orgnr;komnr;hvete_mat;hvete_for;hvete_sakorn;rug_mat;rug_for;rug_sakorn;bygg;bygg_sakorn;havre;havre_sakorn;rughvete;rughvete_sakorn;erter;erter_sakorn;oljefro;oljefro_sakorn
969098415;3218;0;28988;0;0;0;0;0;0;0;0;19660;0;0;0;0;0
969099071;3209;0;0;0;0;0;0;19863;0;96173;0;0;0;0;0;0;0
969099314;3228;0;0;0;0;0;0;96531;0;151306;0;0;0;0;0;0;0
969100010;3240;0;0;0;0;0;0;0;0;13624;0;0;0;0;0;0;0
969100320;3209;0;0;0;0;0;0;0;0;45967;0;0;0;0;0;0;0
969103206;3417;86811;27315;0;0;0;0;402873;0;157267;0;0;0;0;0;0;0
969103516;3411;0;0;0;0;0;0;38296;0;0;0;0;0;0;0;0;0
969103788;3416;0;8977;0;0;18278;0;22060;0;164829;0;0;0;0;0;0;0
969104423;3401;0;0;0;0;0;0;0;0;47796;0;0;0;0;0;0;0
969106272;3413;54176;0;0;0;0;0;114292;0;12192;0;0;0;0;0;9777;0
969107694;3418;0;0;0;0;0;0;0;0;55572;0;0;0;0;0;0;0
969107767;3416;0;0;0;0;0;0;0;0;24220;0;0;0;0;0;0;0
969108267;3411;0;0;0;0;0;0;22834;0;139180;0;0;0;0;0;0;0
969109891;3411;0;0;0;0;0;0;310538;0;62542;0;0;0;0;0;0;0
969110210;3413;0;0;0;0;0;0;8395;0;0;0;0;0;0;0;0;0
969110466;3440;0;0;0;0;0;0;23531;0;0;0;0;0;0;0;0;0
969110997;3435;0;0;0;0;0;0;23081;0;0;0;0;0;0;0;0;0
969112485;3446;0;0;0;0;0;0;43368;0;47448;0;0;0;0;0;0;0
969112795;3443;0;0;0;0;0;0;97739;0;0;0;0;0;0;0;0;0
969113384;3442;0;0;0;0;0;0;112747;0;61452;0;0;0;0;0;0;0
969114852;3405;0;5783;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969117665;3905;0;25318;0;0;0;0;15339;0;0;0;0;0;0;0;0;0
969117703;3905;0;55618;0;0;0;0;94079;0;0;0;0;0;0;0;48293;0
969124718;1812;0;0;0;0;0;0;71469;0;0;0;0;0;0;0;0;0
969135388;5057;0;0;0;0;0;0;56756;0;0;0;0;0;0;0;0;0
969135450;5057;0;0;0;0;0;0;15649;0;0;0;0;0;0;0;0;0
969137542;5054;0;0;0;0;0;0;24243;0;0;0;0;0;0;0;0;0
969145626;3207;0;9169;0;0;0;0;105202;0;40500;0;0;0;0;0;0;0
969148102;3413;127140;21436;0;0;0;0;514500;0;0;0;59236;0;0;0;0;0
969149133;3234;0;0;0;0;0;0;23051;0;0;0;0;0;0;0;0;0
969162431;3310;0;0;0;0;0;0;66136;0;0;0;0;0;0;0;0;0
969168847;3907;0;0;0;0;0;0;0;0;59602;0;0;0;0;0;0;0
969168979;3907;0;0;0;0;0;0;57204;0;0;0;27721;0;0;0;0;0
969170108;3114;0;0;0;0;0;0;11953;0;23055;0;0;0;0;0;0;0
969170205;3120;18903;0;0;0;0;0;18539;0;37522;0;0;0;0;0;0;0
969170361;3101;0;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969170507;3112;142613;15941;0;61161;12855;0;32383;0;0;0;0;0;0;0;33991;0
969172062;3411;0;0;0;0;0;0;18217;0;0;0;0;0;0;0;0;0
969172798;3403;0;0;0;0;0;0;7540;57842;0;0;0;0;0;0;0;0
969173271;3413;0;47023;0;0;0;0;128438;0;59112;0;0;0;0;0;0;0
969175312;3443;0;0;0;0;0;0;12640;0;0;0;0;0;0;0;0;0
969175967;4018;22002;25078;0;0;0;0;0;0;65313;0;0;0;0;0;0;0
969176467;3205;0;0;0;0;0;0;11990;0;0;0;0;0;0;0;0;0
969176890;3212;0;30072;0;0;0;0;32408;0;0;0;0;0;0;0;0;0
969181282;5037;0;0;0;0;0;0;52755;0;0;0;0;0;0;0;0;0
969182165;5038;0;0;0;0;0;0;33194;0;0;0;0;0;0;0;0;0
969182521;5047;0;0;0;0;0;0;190054;0;14212;0;0;0;0;0;0;0
969183196;5060;0;0;0;0;0;0;0;0;31931;0;0;0;0;0;0;0
969183358;5035;0;0;0;0;0;0;59403;0;0;0;0;0;0;0;0;0
969184982;5037;0;0;0;0;0;0;674;0;0;0;0;0;0;0;0;0
969185512;5035;0;0;0;0;0;0;218468;0;233281;0;0;0;0;0;0;0
969189577;1108;0;0;0;0;0;0;0;0;10800;0;0;0;0;0;0;0
969191040;3228;0;47704;0;0;0;0;173514;0;158197;0;0;0;0;0;0;0
969191857;3303;0;0;0;0;0;0;49148;0;16442;0;0;0;0;0;0;0
969193728;3443;0;0;0;0;0;0;77832;0;0;0;0;0;0;0;0;0
969195895;5057;0;0;0;0;0;0;34916;0;0;0;0;0;0;0;0;0
969199238;3411;0;0;0;0;0;0;146983;0;0;0;0;0;0;0;0;0
969199254;3419;11814;68838;0;0;0;0;187707;0;0;0;0;0;0;0;0;0
969203766;3907;0;49258;0;0;0;0;36364;0;0;0;0;0;0;0;0;0
969204169;3907;0;14698;0;0;0;0;15532;0;19794;0;0;0;0;0;0;0
969205157;3907;0;0;0;0;0;0;0;0;0;0;98811;0;0;0;0;0
969206218;3909;72483;30043;0;0;0;0;56086;0;0;0;0;0;0;0;0;0
969206501;3103;0;0;0;0;0;0;26130;0;0;0;0;0;0;0;0;0
969206943;3112;28820;48139;0;0;0;0;0;0;0;0;0;0;0;0;22111;0
969214709;3228;0;0;0;0;0;0;155486;0;0;0;0;0;0;0;0;0
969214938;3228;0;0;0;0;0;0;0;0;1929;0;0;0;0;0;62564;0
969215160;3228;0;0;0;0;0;0;0;0;31894;0;0;0;0;0;0;0
969217813;3234;0;0;0;0;0;0;36471;0;122709;0;0;0;0;0;0;0
969217864;3407;0;0;0;0;0;0;34968;0;16039;0;0;0;0;0;0;0
969218097;3442;0;0;0;0;0;0;1539;0;0;0;0;0;0;0;0;0
969218801;3442;0;0;0;0;0;0;9155;0;0;0;0;0;0;0;0;0
969218984;3443;0;0;0;0;0;0;59912;0;0;0;0;0;0;0;0;0
969220180;5006;0;0;0;0;0;0;25344;0;0;0;0;0;0;0;0;0
969224038;4020;0;12091;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969224275;4005;0;0;0;0;0;0;0;0;51993;0;0;0;0;0;0;0
969233738;3312;0;0;0;0;0;0;16639;0;0;0;0;0;0;0;0;0
969234033;3316;0;8867;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969235501;3316;0;0;0;0;0;0;23926;0;0;0;0;0;0;0;0;0
969239469;3103;0;0;0;16693;0;0;37552;0;0;0;0;0;0;0;0;0
969240556;3112;0;0;0;0;0;0;7901;0;73879;0;0;0;0;0;0;0
969241064;3101;0;8802;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969244365;3416;0;0;0;0;0;0;66245;0;70780;0;0;0;0;0;0;0
969245655;3401;0;0;0;0;0;0;0;0;3726;0;0;0;0;0;0;0
969246716;3415;0;0;0;0;0;0;43531;0;20446;0;0;0;0;0;0;0
969249413;4003;0;0;0;0;0;0;125028;0;0;0;0;0;0;0;0;0
969250179;4003;0;0;0;0;0;0;39863;0;0;0;0;0;0;0;0;0
969251426;3443;0;0;0;0;0;0;26605;0;0;0;0;0;0;0;0;0
969254425;3228;29031;197865;0;0;0;0;107106;0;52488;0;0;0;0;0;29685;0
969255545;3207;0;14438;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969257025;5006;0;0;0;0;0;0;12178;170633;0;0;0;0;0;0;0;0
969258005;5059;0;0;0;0;0;0;100707;0;0;0;0;0;0;0;0;0
969259532;5032;0;0;0;0;0;0;8929;0;51768;0;0;0;0;0;0;0
969269945;1120;0;0;0;0;0;0;62696;0;0;0;0;0;0;0;0;0
969273640;3905;0;21875;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969274590;3909;0;0;0;0;0;0;197568;0;0;0;0;0;0;0;67781;0
969279711;4020;0;0;0;0;0;0;0;0;18287;0;0;0;0;0;0;0
969282305;3124;0;0;0;0;0;0;34041;0;80203;0;0;0;0;0;0;0
969292548;5053;0;0;0;0;0;0;44567;0;0;0;0;0;0;0;0;0
969301105;5001;0;0;0;0;0;0;62458;0;0;0;0;0;0;0;0;0
969307715;1120;0;0;0;0;0;0;20672;0;0;0;0;0;0;0;0;0
969309653;3228;0;0;0;0;0;0;0;0;118648;0;0;0;0;0;0;0
969309874;3205;77745;0;0;0;0;0;49918;0;238667;0;0;0;0;0;0;0
969312654;3414;0;0;0;0;0;0;0;0;82356;0;0;0;0;0;0;0
969315440;3120;33999;2928;0;0;0;0;84202;0;112983;0;0;0;0;0;0;0
969316412;3103;0;0;0;0;0;0;3413;0;0;0;0;0;0;0;0;0
969325527;5037;0;0;0;0;0;0;33431;0;0;0;0;0;0;0;0;0
969325934;5038;0;0;0;0;0;0;37000;0;0;0;0;0;0;0;0;0
969330431;5054;0;0;0;0;0;0;57962;0;0;0;0;0;0;0;0;0
969333228;3303;0;0;0;0;0;0;0;0;53711;0;0;0;0;0;0;0
969335174;3411;0;0;0;0;0;0;0;0;10753;0;0;0;0;0;0;0
969337290;3205;0;0;0;0;0;0;45042;0;10586;0;0;0;0;0;0;0
969337843;3226;0;61955;0;0;0;0;91786;0;42380;0;0;0;0;0;0;0
969338114;3203;0;6425;0;0;0;0;0;0;29606;0;0;0;0;0;0;0
969338211;3238;0;0;0;0;0;0;34124;0;4180;0;0;0;0;0;0;0
969346575;3122;0;21610;0;0;0;0;164745;0;0;0;0;0;0;0;0;0
969346885;3118;90351;0;0;0;0;0;49200;0;36025;0;0;0;0;0;0;0
969352400;3907;0;0;0;0;0;0;4720;0;0;0;0;0;0;0;0;0
969361949;3234;0;0;0;0;0;0;50520;0;33670;0;0;0;0;0;0;0
969364409;5035;0;0;0;0;0;0;53071;0;0;0;0;0;0;0;0;0
969379481;3415;0;0;0;0;0;0;180852;0;0;0;0;0;0;0;0;0
969380900;3413;0;0;0;0;0;0;0;0;66866;0;0;0;0;0;0;0
969386585;3120;0;0;0;0;0;0;64235;0;61779;0;0;0;0;0;0;0
969390221;5059;0;0;0;0;0;0;92016;0;0;0;0;0;0;0;0;0
969393530;3442;6462;16160;0;0;0;0;163633;0;7505;0;0;0;0;0;0;0
969393654;3446;0;0;0;0;0;0;0;0;37291;0;0;0;0;0;0;0
969402939;3218;0;0;0;0;0;0;23814;0;20347;0;0;0;0;0;0;0
969414430;4003;0;13200;0;0;0;0;6211;0;0;0;0;0;0;0;0;0
969414465;4003;0;30490;0;24234;0;0;0;0;0;0;0;0;0;0;0;0
969426749;3118;0;16221;0;0;0;0;3577;0;0;0;0;0;0;0;0;0
969427605;3205;0;0;0;0;0;0;0;0;44521;0;0;0;0;0;0;0
969434830;5037;0;0;0;0;0;0;44726;0;0;0;0;0;0;0;0;0
969441942;4018;0;0;0;0;0;0;0;0;11732;0;0;0;0;0;0;0
969462036;3305;0;0;0;0;0;0;97005;0;80457;0;0;0;0;0;0;0
969464144;3310;0;79519;0;0;0;0;19664;0;19778;0;0;0;49021;0;0;0
969464519;3314;0;0;0;0;0;0;57885;0;0;0;0;0;0;0;0;0
969465191;3318;0;0;0;0;0;0;0;0;54527;0;0;0;0;0;0;0
969468557;5038;0;0;0;0;0;0;27936;0;0;0;0;0;0;0;0;0
969470659;5037;0;0;0;0;0;0;23242;0;0;0;0;0;0;0;0;0
969496631;3442;28997;5259;0;0;0;0;83879;0;0;0;0;0;7254;0;0;0
969502380;1120;0;0;0;0;0;0;61580;0;0;0;0;0;0;0;0;0
969511576;3411;0;0;0;0;0;0;0;0;14839;0;0;0;0;0;0;0
969532433;3120;0;0;0;0;0;0;62414;0;0;0;0;0;0;0;0;0
969532948;3124;0;0;0;0;0;0;39641;0;17527;0;0;0;0;0;0;0
969533774;3118;0;0;0;0;0;0;5416;0;46658;0;0;0;0;0;0;0
969541084;3418;0;0;0;0;0;0;0;0;84980;0;0;0;0;0;0;0
969553732;3305;0;0;0;0;0;0;62683;0;6437;0;0;0;0;0;0;0
969555204;3048;0;0;130553;0;0;0;0;0;0;0;0;0;0;0;0;0
969557797;3338;0;73870;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969559668;3903;0;0;0;0;0;0;12512;0;0;0;0;0;0;0;0;0
969561204;3907;0;0;0;0;0;0;29685;0;0;0;0;0;0;0;0;0
969601087;5028;0;0;0;0;0;0;120200;0;0;0;0;0;0;0;0;0
969602148;5001;0;0;0;0;0;0;240719;0;0;0;0;0;0;0;0;0
969620022;3105;0;0;0;0;0;0;0;0;18492;0;0;0;0;0;0;0
969620413;3118;0;9237;0;0;0;0;34264;0;46271;0;0;0;0;0;0;0
969620723;3118;91461;2956;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969622203;4202;0;0;0;0;0;0;0;0;129621;0;0;0;0;0;0;0
969637146;5022;0;0;0;0;0;0;23346;0;0;0;0;0;0;0;0;0
969637944;5059;0;0;0;0;0;0;249013;0;0;0;0;0;0;0;0;0
969665468;5027;0;0;0;0;0;0;29703;0;0;0;0;0;0;0;0;0
969666758;5028;0;0;0;0;0;0;28076;0;0;0;0;0;0;0;0;0
969677776;5057;0;0;0;0;0;0;340306;0;0;0;0;0;0;0;0;0
969680319;5028;0;0;0;0;0;0;40990;0;20521;0;0;0;0;0;0;0
969681277;5057;0;0;0;0;0;0;263652;0;0;0;0;0;0;0;0;0
969682524;5031;0;22949;0;0;0;0;40896;0;21188;0;0;0;0;0;0;0
969684284;5006;0;0;0;0;0;0;221597;0;108599;0;0;0;0;0;0;0
969685582;5041;0;0;0;0;0;0;0;0;37065;0;0;0;0;0;0;0
969695197;5047;0;0;0;0;0;0;111653;0;0;0;0;0;0;0;0;0
969696002;5047;0;0;0;0;0;0;98622;0;0;0;0;0;0;0;0;0
969727684;3101;49743;207933;0;0;0;0;195718;0;20979;0;0;0;0;0;75613;0
969728478;3103;0;12864;0;0;0;0;33068;0;25111;0;33548;0;0;0;0;0
969728656;3118;0;12226;0;0;0;0;60060;0;0;0;0;0;0;0;0;0
969731134;3101;0;0;0;0;0;0;0;0;77728;0;0;0;0;0;0;0
969734257;3105;0;0;0;0;0;0;13443;0;0;0;0;0;0;0;0;0
969735156;3105;0;0;0;0;0;0;182296;0;62219;0;0;0;0;0;0;0
969739216;3118;0;0;0;0;0;0;0;0;32150;0;0;0;0;0;0;0
969744511;3447;0;0;0;0;0;0;28215;0;27984;0;0;0;0;0;0;0
969752077;3446;47550;20108;0;0;0;0;79109;0;0;0;0;0;0;0;0;0
969755343;3407;0;0;0;0;0;0;0;82471;0;0;0;0;0;0;0;0
969762188;3442;0;0;0;0;0;0;11679;0;3809;0;0;0;0;0;0;0
969775581;3909;0;49831;0;17075;13451;0;11421;0;0;0;27820;0;0;0;0;0
969775832;3909;0;0;0;18471;0;0;0;0;52088;0;34927;0;0;0;28485;0
969802813;1124;0;0;0;0;0;0;55980;0;100173;0;0;0;0;0;0;0
969806177;1121;0;16419;0;0;0;0;0;0;11700;0;0;0;0;0;0;0
969859947;3021;0;0;54395;0;0;0;0;0;0;0;0;0;0;0;0;0
969862492;3228;0;0;0;0;0;0;81608;0;0;0;0;0;0;0;0;0
969864460;3209;0;78207;0;0;0;0;81545;0;102864;0;0;0;0;0;28168;0
969870371;3305;0;0;0;0;0;0;33446;0;0;0;0;0;0;0;0;0
969870649;3314;0;0;0;0;0;0;18506;0;0;0;0;0;0;0;0;0
969870665;3301;0;0;0;0;0;0;8938;0;0;0;0;0;0;0;0;0
969873265;3305;0;0;0;0;0;0;42215;0;0;0;0;0;0;0;0;0
969875667;3332;0;0;0;0;0;0;0;0;23132;0;0;0;0;0;0;0
969881004;3332;0;0;0;0;0;0;0;0;51117;0;0;0;0;0;0;0
969883244;3401;0;0;0;0;0;0;0;0;88482;0;0;0;0;0;0;0
969888238;3416;0;230527;0;0;0;0;417596;0;318288;0;0;0;40035;0;47487;0
969892502;3418;0;0;0;0;0;0;0;240673;0;0;0;0;0;0;0;0
969897059;3419;0;0;0;0;0;0;145215;0;35136;0;0;0;0;0;0;0
969897296;3401;0;0;0;0;0;0;3571;0;0;0;0;0;0;0;0;0
969900653;3420;0;0;0;0;0;0;15737;0;0;0;0;0;0;0;0;0
969903601;3420;0;0;0;0;0;0;110547;0;15570;0;0;0;0;0;0;0
969921553;3228;0;0;0;0;0;0;23793;0;6445;0;0;0;0;0;0;0
969922460;3907;0;25126;0;70629;0;0;131596;0;0;0;56147;0;0;0;0;0
969923637;3907;0;0;0;0;0;0;17029;0;32598;0;0;0;0;0;0;0
969924358;3238;0;0;0;0;0;0;73708;0;0;0;0;0;0;0;0;0
969924587;3205;0;0;0;0;0;0;0;0;42282;0;0;0;0;0;0;0
969925397;3236;0;0;0;0;0;0;67179;0;0;0;0;0;0;0;0;0
969925761;3314;38631;5621;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969926393;3207;0;89350;0;0;0;0;151224;0;87724;0;0;0;0;0;0;0
969927950;3216;0;0;0;0;0;0;157468;0;88076;0;0;0;0;0;0;0
969928639;3417;0;188326;0;0;0;0;187290;0;33518;0;0;0;0;0;0;0
969929384;3419;0;0;0;0;0;0;60592;0;8388;0;0;0;0;0;0;0
969929716;3416;0;0;0;0;0;0;62477;0;81504;0;0;0;0;0;0;0
969929929;3418;0;0;0;0;0;0;119403;0;32415;0;0;0;0;0;0;0
969931516;3905;0;0;0;0;0;0;20491;0;0;0;0;0;0;0;0;0
969931826;3909;0;11844;0;0;0;0;0;0;0;0;0;0;0;0;0;0
969932512;3112;100326;31563;0;42178;0;0;140687;0;86173;0;0;0;0;0;0;0
969947102;3116;0;0;0;0;0;0;0;0;43269;0;0;0;0;0;0;0
969963337;3209;0;0;0;0;0;0;100190;0;0;0;0;0;0;0;0;0
969971135;3411;0;0;0;0;0;0;80020;0;0;0;0;0;0;0;0;0
969974851;3442;0;0;0;0;0;0;67703;0;0;0;0;0;0;0;0;0
970026878;3118;0;38041;0;0;0;0;31071;0;48309;0;0;0;0;0;0;0
970078738;3909;0;0;0;0;0;0;71326;0;0;0;0;0;0;0;0;0
970078940;3903;0;0;0;0;0;0;19841;0;0;0;0;0;0;0;0;0
970091742;5001;0;0;0;0;0;0;0;0;43404;0;0;0;0;0;0;0
970102523;3314;0;0;0;0;0;0;94794;0;0;0;0;0;0;0;0;0
970233873;5006;0;0;0;0;0;0;384305;0;39807;0;0;0;0;0;0;0
970235116;3412;50163;99392;0;0;0;0;62730;0;0;0;0;0;0;0;0;0
970250794;3218;0;0;0;0;0;0;30586;0;50239;0;0;0;0;0;0;0
970265562;3305;0;0;0;0;0;0;0;0;8792;0;0;0;0;0;0;0
970275223;3214;0;0;0;0;0;0;0;0;12009;0;0;0;0;0;0;0
970278664;3312;0;0;0;0;0;0;60302;0;0;0;0;0;0;0;0;0
970353526;3214;0;0;0;0;0;0;0;0;23047;0;0;0;0;0;0;0
970357424;3114;0;0;0;0;0;0;30391;0;0;0;0;0;0;0;0;0
970369880;1122;0;0;0;0;0;0;89953;0;22690;0;0;0;0;0;0;0
970376607;4018;16151;36732;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970391215;3411;0;2820;0;0;0;0;94824;0;0;0;0;0;0;0;0;0
970392327;3226;3882;0;0;0;0;0;30795;0;32396;0;0;0;0;0;0;0
970393226;3316;0;0;0;0;0;0;0;0;7101;0;0;0;0;0;0;0
970393277;3203;0;138436;0;0;0;0;186785;0;106868;0;0;0;0;0;0;0
970396233;3124;0;36350;0;0;0;0;40159;0;31160;0;0;0;0;0;0;0
970399798;3230;19482;30916;0;0;0;0;42568;0;11980;0;0;0;0;0;0;0
970400788;3203;0;83783;0;0;0;0;423878;0;0;0;0;0;0;0;0;0
970430040;3114;0;36105;0;0;0;0;0;0;41968;0;0;0;0;0;0;0
970430849;3120;9318;81915;0;0;0;0;73321;0;91807;0;0;0;0;0;0;0
970434887;3442;0;0;0;0;0;0;0;0;32065;0;0;0;0;0;0;0
970457615;3220;0;0;0;0;0;0;0;0;22872;0;0;0;0;0;0;0
970458530;3205;0;22160;0;0;0;0;35301;0;29747;0;0;0;0;0;0;0
970463887;3411;98720;0;0;0;0;0;399108;0;0;0;0;0;0;0;0;0
970474390;3218;0;233842;0;0;0;0;255387;0;53600;0;0;0;0;0;0;0
970479465;3332;0;0;0;0;0;0;0;0;15032;0;0;0;0;0;0;0
970492984;3101;0;36413;0;0;0;0;33418;0;0;0;0;0;0;0;21099;0
970523766;3418;0;0;0;0;0;0;414001;0;0;0;0;0;0;0;0;0
970536027;3039;0;0;0;0;0;0;0;0;0;120308;0;0;0;0;0;0
970537139;3419;0;0;0;0;0;0;542846;0;163666;0;0;0;0;0;0;0
970537201;3451;0;0;0;0;0;0;7080;0;0;0;0;0;0;0;0;0
970542132;5028;0;0;0;0;0;0;0;0;46652;0;0;0;0;0;0;0
970557296;3907;0;96522;0;0;0;0;81906;0;0;0;0;0;0;0;0;0
970558616;3415;0;0;0;0;0;0;0;0;19561;0;0;0;0;0;0;0
970562249;3332;0;0;0;0;0;0;52579;0;57732;0;0;0;0;0;0;0
970566899;3909;32570;60644;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970570667;3203;0;24352;0;0;0;0;16227;0;0;0;0;0;0;0;0;0
970572686;3120;0;0;0;0;0;0;0;0;8221;0;0;0;0;0;0;0
970593659;3205;0;24454;0;0;0;0;52256;0;165203;0;0;0;0;0;0;0
970594019;3314;0;0;0;0;0;0;0;0;26728;0;0;0;0;0;26340;0
970594167;3314;36369;7342;0;0;0;0;0;0;35340;0;0;0;0;0;0;0
970596488;3420;0;0;0;0;0;0;59872;0;36487;0;0;0;0;0;0;0
970599339;3303;0;46189;0;0;0;0;0;0;48511;0;0;0;0;0;0;0
970886389;3443;0;0;0;0;0;0;245801;0;0;0;0;0;0;0;0;0
970893067;3216;0;0;0;0;0;0;0;0;5522;0;0;0;0;0;0;0
970917942;5001;0;0;0;0;0;0;0;0;134196;0;0;0;0;0;0;0
970930167;3107;0;8794;0;0;0;0;0;0;9579;0;0;0;0;0;0;0
970931457;3107;0;268722;0;0;0;0;276272;0;149787;0;0;0;0;0;113895;0
970936904;3107;0;0;0;0;0;0;34517;0;42944;0;0;0;0;0;0;0
970943927;3118;0;55786;0;0;0;0;92967;0;93529;0;0;0;0;0;0;0
970944699;3107;22909;5750;0;0;0;0;30962;0;0;0;0;0;0;0;0;0
970947280;3107;0;19994;0;0;0;0;16808;0;0;0;0;0;0;0;10912;0
970949003;3107;0;0;0;0;0;0;116999;0;0;0;0;0;30791;0;0;0
970950397;3107;18158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970950613;3107;0;0;0;0;0;0;137502;0;29457;0;18753;0;0;0;0;0
970980636;3312;0;14742;0;0;0;0;22728;0;10996;0;0;0;0;0;0;0
970993622;3314;0;0;0;0;0;0;52832;0;12341;0;0;0;0;0;0;0
971013869;3909;0;53206;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971014067;3901;0;94210;0;0;0;0;0;0;80137;0;0;0;0;0;0;0
971045280;3101;0;0;0;0;0;0;0;0;87959;0;0;0;0;0;0;0
971067071;3238;0;101927;0;0;0;0;213923;0;123631;0;0;0;0;0;0;0
971123672;3442;0;58919;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971196432;3107;0;60172;0;0;0;0;55644;0;0;0;0;0;0;0;76416;0
971198982;3209;0;0;0;0;0;0;36759;0;51635;0;0;0;0;0;0;0
971199911;3205;0;0;0;0;0;0;10858;0;0;0;0;0;0;0;0;0
971203889;3411;0;0;0;0;0;0;27931;0;11887;0;0;0;0;0;0;0
971205849;3817;0;0;0;0;0;0;0;0;0;42838;0;0;0;0;0;0
971209445;3114;0;32054;0;0;0;0;50863;0;33226;0;0;0;0;0;0;0
971212853;3118;29825;21330;0;0;0;0;15325;0;44519;0;0;0;0;0;0;0
971215488;3441;0;0;0;0;0;0;32013;0;0;0;0;0;0;0;0;0
971217979;3301;0;27524;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971219521;5037;0;0;0;0;0;0;0;190131;0;0;0;0;0;0;0;0
971219580;5036;0;0;0;0;0;0;73611;0;0;0;0;0;0;0;0;0
971508353;3107;0;0;0;0;0;0;49444;0;0;0;0;0;0;0;0;0
971509244;3209;0;54292;0;0;0;0;203285;0;99653;0;0;0;10532;0;0;0
971512377;3417;0;0;0;0;0;0;414767;0;64288;0;0;0;0;0;0;0
971580437;5036;0;0;0;0;0;0;31236;0;0;0;0;0;0;0;0;0
971583630;3405;0;0;0;0;0;0;44862;0;0;0;0;0;0;0;0;0
972405760;3907;0;0;0;0;0;0;10242;0;0;0;0;0;0;0;0;0
972421219;3002;0;0;105597;0;0;0;0;0;0;0;0;0;0;0;0;0
974253666;3105;63400;290;0;0;0;0;66229;0;121308;0;0;0;0;0;0;0
974271540;3228;0;0;0;0;0;0;0;0;46339;0;0;0;0;0;0;0
974358719;3416;0;0;0;0;0;0;0;0;58343;0;0;0;0;0;0;0
974385139;3105;134048;109976;0;0;0;0;50227;0;30726;0;0;0;0;0;0;0
974393409;3230;0;0;0;0;0;0;20480;0;36186;0;0;0;0;0;0;0
974431998;1124;0;0;0;0;0;0;15013;0;0;0;0;0;0;0;0;0
974436485;3411;0;0;0;0;0;0;240296;0;24851;0;0;0;0;0;0;0
974524201;3228;0;35915;0;0;0;0;14095;0;25778;0;0;0;0;0;0;0
974532239;3203;0;26509;0;0;0;0;45325;0;69564;0;0;0;0;0;15561;0
974539853;4020;9291;22413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
974642069;3442;0;0;0;0;0;0;0;0;0;0;0;0;24332;0;0;0
974787008;3423;0;0;0;0;0;0;88376;0;0;0;0;0;0;0;0;0
974900645;3228;37707;0;0;0;0;0;56148;0;0;0;0;0;0;0;0;0
975354830;3435;0;0;0;0;0;0;33909;0;0;0;0;0;0;0;0;0
975608344;3048;0;0;82370;0;0;0;0;0;0;0;0;0;0;0;0;0
975778614;3411;0;0;0;0;0;0;29868;0;0;0;0;0;0;0;0;0
975857387;3443;0;0;0;0;0;0;33697;0;0;0;0;0;0;0;0;0
975861821;5028;0;0;0;0;0;0;18058;0;0;0;0;0;0;0;0;0
975890430;3314;0;5123;0;0;0;0;34044;0;0;0;0;0;0;0;0;0
975953769;3314;0;0;0;0;0;0;0;0;31748;0;11575;0;0;0;0;0
975999629;3903;0;71656;0;0;0;0;0;0;0;0;0;0;0;0;0;0
976008758;5006;0;0;0;0;0;0;315568;0;119596;0;0;0;0;0;0;0
976011228;5035;0;0;0;0;0;0;62410;0;111798;0;0;0;0;0;0;0
976017056;3228;0;0;0;0;0;0;0;0;15857;0;0;0;0;0;0;0
976023668;5028;0;0;0;0;0;0;15326;0;16415;0;0;0;0;0;0;0
976030664;3209;0;0;0;0;0;0;0;0;185825;0;0;0;19727;0;0;0
976127269;3442;0;0;0;0;0;0;147544;0;42271;0;0;0;0;0;0;0
976147758;3907;0;37845;0;0;0;0;0;0;0;0;0;0;0;0;0;0
976191161;3909;0;0;0;0;0;0;31281;0;0;0;0;0;0;0;0;0
976241258;5001;0;0;0;0;0;0;33570;0;0;0;0;0;0;0;0;0
976280652;5032;0;0;0;0;0;0;24850;0;0;0;0;0;0;0;0;0
976284917;3423;0;0;0;0;0;0;94923;0;36890;0;0;0;0;0;0;0
976390946;3411;0;0;0;0;0;0;339822;0;0;0;0;0;0;0;0;0
976736303;3803;0;0;93041;0;0;0;0;0;0;74983;0;0;0;0;0;0
976856260;3314;69843;93790;0;27748;40728;0;103437;0;26710;0;0;0;0;0;16501;0
976866347;3907;0;55681;0;0;0;0;75499;0;0;0;0;0;0;0;0;0
976890299;3446;0;0;0;0;0;0;52769;0;26781;0;0;0;0;0;0;0
